,id,imdb_id,production_company
1,644.0,tt0110632,Alcor Films
2,4198.0,tt0110632,Ixtlan
3,6194.0,tt0110632,Warner Bros.
4,10104.0,tt0110632,New Regency Pictures
5,68551.0,tt0110632,J D Productions
0,559.0,tt0110737,TriStar Pictures
0,293.0,tt0110729,Avalon Studios
1,294.0,tt0110729,New Zealand Film Commission
2,295.0,tt0110729,New Zealand On Air
0,12.0,tt0114151,New Line Cinema
1,17067.0,tt0114151,CineTel Pictures
2,17068.0,tt0114151,MG Entertainment
0,824.0,tt0114069,Kopelson Entertainment
1,2154.0,tt0114069,Punch Productions
2,6194.0,tt0114069,Warner Bros.
3,16775.0,tt0114069,Arnold Kopelson Productions
0,5.0,tt0110413,Columbia Pictures
1,9.0,tt0110413,Gaumont
0,28205.0,tt0114113,"Samuel Goldwyn Company, The"
0,915.0,tt0114210,Hollywood Pictures
0,14.0,tt0110912,Miramax Films
1,59.0,tt0110912,A Band Apart
2,216.0,tt0110912,Jersey Films
0,31080.0,tt0114084,Polygram Filmed Entertainment
1,31715.0,tt0114084,Gramercy Pictures (I)
2,37580.0,tt0114084,MVP Films
0,5528.0,tt0105652,Ang Lee Productions
0,288.0,tt0110889,BBC Films
1,1382.0,tt0110889,PolyGram Filmed Entertainment
2,53009.0,tt0110889,Miramax
0,316.0,tt0110932,Wildwood Enterprises
1,915.0,tt0110932,Hollywood Pictures
2,11407.0,tt0110932,Baltimore Pictures
0,84839.0,tt0114129,Cecile Company
1,84840.0,tt0114129,Thousand Cranes Filmworks
0,82.0,tt0110963,Renn Productions
1,850.0,tt0110963,Eurimages
2,5358.0,tt0110963,Canal+
3,6187.0,tt0110963,ARD/Degeto Film GmbH
4,6541.0,tt0110963,D.A. Films
5,7089.0,tt0110963,France2 Cinéma
6,8923.0,tt0110963,WMG Film
7,18367.0,tt0110963,Centre National de la Cinématographie (CNC)
8,18495.0,tt0110963,N.E.F. Filmproduktion und Vertriebs GmbH
9,53009.0,tt0110963,Miramax
10,75913.0,tt0110963,RCS Films & TV
0,559.0,tt0114214,TriStar Pictures
0,915.0,tt0114296,Hollywood Pictures
1,10201.0,tt0114296,Interscope Communications
2,12883.0,tt0114296,Nomura Babcock & Brown
0,14.0,tt0110907,Miramax Films
0,38.0,tt0111495,Zespół Filmowy TOR
1,183.0,tt0111495,Le Studio Canal+
2,591.0,tt0111495,France 3 Cinéma
3,1245.0,tt0111495,Télévision Suisse-Romande
0,591.0,tt0108394,France 3 Cinéma
1,1610.0,tt0108394,CED Productions
0,183.0,tt0111507,Le Studio Canal+
1,591.0,tt0111507,France 3 Cinéma
2,850.0,tt0111507,Eurimages
0,4899.0,tt0110965,Allegro Films
1,16953.0,tt0110965,Norstar Entertainment
2,24946.0,tt0110965,west wind entertainment
0,4.0,tt0114571,Paramount Pictures
0,4108.0,tt0111333,Rich Animation Studios
0,29272.0,tt0111112,Jones Entertainment Group
1,29273.0,tt0111112,Skerry Productions
0,2596.0,tt0111255,Jerry Weintraub Productions
1,6194.0,tt0111255,Warner Bros.
2,11134.0,tt0111255,Iguana Producciones
0,347.0,tt0111282,Centropolis Entertainment
1,694.0,tt0111282,StudioCanal
2,10320.0,tt0111282,Carolco Entertainment
0,2.0,tt0111070,Walt Disney Pictures
1,915.0,tt0111070,Hollywood Pictures
0,97.0,tt0111161,Castle Rock Entertainment
1,6194.0,tt0111161,Warner Bros.
0,181.0,tt0111149,Channel Four Films
1,359.0,tt0111149,Figment Films
2,980.0,tt0111149,The Glasgow Film Fund
3,1382.0,tt0111149,PolyGram Filmed Entertainment
0,78701.0,tt0108260,Kino Korsakoff
0,14.0,tt0106966,Miramax Films
1,6647.0,tt0106966,Tabasco films
2,8861.0,tt0106966,Instituto Mexicano de Cinematografía (IMCINE)
3,10015.0,tt0106966,TeleMadrid
0,2832.0,tt0114594,Cineville
1,4063.0,tt0114594,Trimark Pictures
0,798.0,tt0111309,Samuel Goldwyn Company
0,12.0,tt0113936,New Line Cinema
1,4733.0,tt0113936,1992 Number Four Limited Partnership
2,4734.0,tt0113936,MHA
0,1078.0,tt0110081,Shanghai Film Studios
1,25299.0,tt0110081,Era International Ltd
0,2231.0,tt0114614,Trilogy Entertainment Group
0,33.0,tt0114608,Universal Pictures
1,69626.0,tt0114608,Tales From The Crypt Holdings
0,4.0,tt0111280,Paramount Pictures
0,4319.0,tt0114609,40 Acres & A Mule Filmworks
1,11308.0,tt0114609,Savoy Pictures
0,33.0,tt0114852,Universal Pictures
0,4.0,tt0114694,Paramount Pictures
0,58.0,tt0111590,Sony Pictures Classics
0,14729.0,tt0114788,Populist Pictures
0,11308.0,tt0114888,Savoy Pictures
1,23808.0,tt0114888,Price Entertainment
2,37350.0,tt0114888,"Jackson/McHenry Company,The"
0,4.0,tt0108550,Paramount Pictures
0,4.0,tt0114857,Paramount Pictures
0,175.0,tt0114924,Caravan Pictures
1,915.0,tt0114924,Hollywood Pictures
0,33.0,tt0111667,Universal Pictures
0,8.0,tt0109655,Fine Line Features
1,806.0,tt0109655,Téléfilm Canada
2,4908.0,tt0109655,First Generation Films
3,17027.0,tt0109655,National Film Board of Canada (NFB)
4,36024.0,tt0109655,British Columbia Film Commission
0,105.0,tt0110598,Ciby 2000
1,11840.0,tt0110598,Film Victoria
2,39250.0,tt0110598,House & Moorhouse Films
0,441.0,tt0112435,Columbia Pictures Corporation
1,10157.0,tt0112435,Beacon Pictures
0,6194.0,tt0109040,Warner Bros.
1,10210.0,tt0109040,Morgan Creek Productions
0,1382.0,tt0109045,PolyGram Filmed Entertainment
0,37.0,tt0106339,Gramercy Pictures
0,8.0,tt0104779,Fine Line Features
1,355.0,tt0104779,R.P. Productions
2,441.0,tt0104779,Columbia Pictures Corporation
3,635.0,tt0104779,Les Films Alain Sarde
4,5358.0,tt0104779,Canal+
5,8131.0,tt0104779,Timothy Burrill Productions
0,14.0,tt0109348,Miramax Films
0,4.0,tt0109444,Paramount Pictures
1,2767.0,tt0109444,Mace Neufeld Productions
0,508.0,tt0109446,Regency Enterprises
1,644.0,tt0109446,Alcor Films
2,6194.0,tt0109446,Warner Bros.
0,12.0,tt0109484,New Line Cinema
0,33.0,tt0109504,Universal Pictures
1,4319.0,tt0109504,40 Acres & A Mule Filmworks
0,14.0,tt0109506,Miramax Films
1,4028.0,tt0109506,Crowvision Inc.
2,4029.0,tt0109506,Entertainment Media Investment Corporation
3,4030.0,tt0109506,Jeff Most Productions
4,6455.0,tt0109506,Edward R. Pressman Film
0,508.0,tt0109450,Regency Enterprises
1,644.0,tt0109450,Alcor Films
2,6194.0,tt0109450,Warner Bros.
3,16823.0,tt0109450,Aleor Films
0,33.0,tt0109813,Universal Pictures
1,56.0,tt0109813,Amblin Entertainment
2,1353.0,tt0109813,Hanna-Barbera Productions
0,4.0,tt0109830,Paramount Pictures
0,181.0,tt0109831,Channel Four Films
1,1382.0,tt0109831,PolyGram Filmed Entertainment
2,10163.0,tt0109831,Working Title Films
0,441.0,tt0113305,Columbia Pictures Corporation
1,1947.0,tt0113305,New Deal Productions
0,441.0,tt0110091,Columbia Pictures Corporation
1,37294.0,tt0110091,Think Again Productions
2,37295.0,tt0110091,Riot of Color
0,175.0,tt0110093,Caravan Pictures
1,9195.0,tt0110093,Touchstone Pictures
0,559.0,tt0110167,TriStar Pictures
0,181.0,tt0107472,Channel Four Films
1,201.0,tt0107472,Arte
2,4606.0,tt0107472,Zweites Deutsches Fernsehen (ZDF)
3,12914.0,tt0107472,Nomad Films
4,12915.0,tt0107472,Omega Film GmbH
5,12916.0,tt0107472,Without Walls
0,2.0,tt0110357,Walt Disney Pictures
1,10217.0,tt0110357,Walt Disney Feature Animation
0,14.0,tt0107426,Miramax Films
0,12.0,tt0111686,New Line Cinema
0,12.0,tt0110475,New Line Cinema
1,552.0,tt0110475,Dark Horse Entertainment
0,4564.0,tt0110478,Icon Entertainment International
1,6194.0,tt0110478,Warner Bros.
0,8.0,tt0110588,Fine Line Features
1,14.0,tt0110588,Miramax Films
0,4.0,tt0110622,Paramount Pictures
0,23.0,tt0110771,Imagine Entertainment
1,33.0,tt0110771,Universal Pictures
0,33.0,tt0110950,Universal Pictures
1,216.0,tt0110950,Jersey Films
0,278.0,tt0105226,Propaganda Films
1,1382.0,tt0105226,PolyGram Filmed Entertainment
0,1302.0,tt0110989,Davis Entertainment
1,1885.0,tt0110989,Silver Pictures
2,6194.0,tt0110989,Warner Bros.
0,12.0,tt0111054,New Line Cinema
0,33.0,tt0110997,Universal Pictures
1,496.0,tt0110997,David Foster Productions
2,662.0,tt0110997,Turman-Foster Company
0,306.0,tt0111257,Twentieth Century Fox Film Corporation
0,8411.0,tt0111256,Metro-Goldwyn-Mayer (MGM)
0,33.0,tt0111438,Universal Pictures
1,467.0,tt0111438,Renaissance Pictures
2,552.0,tt0111438,Dark Horse Entertainment
3,1644.0,tt0111438,Largo Entertainment
4,2982.0,tt0111438,Signature Pictures
5,4248.0,tt0111438,JVC Entertainment Networks
0,306.0,tt0111503,Twentieth Century Fox Film Corporation
1,574.0,tt0111503,Lightstorm Entertainment
0,9195.0,tt0111693,Touchstone Pictures
0,5.0,tt0111742,Columbia Pictures
0,335.0,tt0111756,Tig Productions
1,6194.0,tt0111756,Warner Bros.
2,13040.0,tt0111756,Kasdan Pictures
3,24217.0,tt0111756,Paragon Entertainment Corp.
0,9195.0,tt0112443,Touchstone Pictures
1,21857.0,tt0112443,Tool Shed Productions
0,288.0,tt0110455,BBC Films
1,2630.0,tt0110455,Majestic Films International
2,11358.0,tt0110455,Little Bird
0,37.0,tt0111048,Gramercy Pictures
1,1382.0,tt0111048,PolyGram Filmed Entertainment
0,175.0,tt0110399,Caravan Pictures
1,915.0,tt0110399,Hollywood Pictures
0,3923.0,tt0112570,Strand Releasing
1,25583.0,tt0112570,Strand Home Video
0,170.0,tt0059170,Eve Productions Inc.
0,6215.0,tt0108069,Bolex Brothers
1,6216.0,tt0108069,Lumen Films
2,6217.0,tt0108069,Tara
0,33.0,tt0111301,Universal Pictures
1,7220.0,tt0111301,Capcom
0,278.0,tt0112702,Propaganda Films
1,11061.0,tt0112702,Motion Picture Corporation of America (MPCA)
2,31080.0,tt0112702,Polygram Filmed Entertainment
3,33419.0,tt0112702,Snowback Productions
0,285.0,tt0113014,Live Entertainment
1,826.0,tt0113014,Capitol Films
2,16835.0,tt0113014,Bates Entertainmant
0,14280.0,tt0113043,A-Pix Entertainment
1,37300.0,tt0113043,Devin Entertainment
0,2.0,tt0113104,Walt Disney Pictures
1,90509.0,tt0113104,Theodore Thomas Productions
0,888.0,tt0113173,Overseas FilmGroup
0,38179.0,tt0113319,Skyline Entertainment Partners
1,38289.0,tt0113319,Arrow
0,3268.0,tt0114047,Home Box Office (HBO)
1,38276.0,tt0114047,Frozen Rope Productions Inc.
0,2662.0,tt0110027,Trans-Film
1,22240.0,tt0110027,Initial Groupe
2,25129.0,tt0110027,Lumière Pictures
3,30655.0,tt0110027,Fallingcloud
0,12.0,tt0113409,New Line Cinema
0,12.0,tt0109021,New Line Cinema
0,12.0,tt0109035,New Line Cinema
0,4.0,tt0106220,Paramount Pictures
1,41.0,tt0106220,Orion Pictures
2,258.0,tt0106220,Scott Rudin Productions
0,21222.0,tt0111804,HBO Independent Productions
0,5.0,tt0106226,Columbia Pictures
0,306.0,tt0109068,Twentieth Century Fox Film Corporation
1,1595.0,tt0109068,Island World
2,3929.0,tt0109068,Robert Simonds Productions
0,915.0,tt0109067,Hollywood Pictures
1,1382.0,tt0109067,PolyGram Filmed Entertainment
2,10201.0,tt0109067,Interscope Communications
3,12883.0,tt0109067,Nomura Babcock & Brown
4,82606.0,tt0109067,NBB Unit One Film Partners
5,82607.0,tt0109067,Longview Entertainment
0,9195.0,tt0106292,Touchstone Pictures
0,306.0,tt0109198,Twentieth Century Fox Film Corporation
1,89311.0,tt0109198,"Ruddy Morgan Organization, The"
0,8.0,tt0109219,Fine Line Features
1,97.0,tt0109219,Castle Rock Entertainment
2,16737.0,tt0109219,Barcelona Films
0,6194.0,tt0106379,Warner Bros.
1,7049.0,tt0106379,Enigma Productions
2,58750.0,tt0106379,BSB
3,79560.0,tt0106379,NatWest Ventures
4,79561.0,tt0106379,Fujisankei
0,306.0,tt0106400,Twentieth Century Fox Film Corporation
0,4.0,tt0109254,Paramount Pictures
1,30.0,tt0109254,Eddie Murphy Productions
0,6194.0,tt0109279,Warner Bros.
0,12.0,tt0109297,New Line Cinema
0,2231.0,tt0109303,Trilogy Entertainment Group
1,8411.0,tt0109303,Metro-Goldwyn-Mayer (MGM)
0,4.0,tt0109305,Paramount Pictures
0,14150.0,tt0109306,Orion Pictures Corporation
1,18070.0,tt0109306,Heathrow Productions
0,6194.0,tt0106452,Warner Bros.
1,10098.0,tt0106452,Dorset Productions
2,10099.0,tt0106452,Robert H. Solo Productions
0,70969.0,tt0106471,Mainline Pictures
0,7429.0,tt0106489,HBO Films
1,11308.0,tt0106489,Savoy Pictures
0,9195.0,tt0109361,Touchstone Pictures
0,5.0,tt0106505,Columbia Pictures
1,1350.0,tt0106505,Parkway Productions
0,33.0,tt0106519,Universal Pictures
1,1988.0,tt0106519,Epic Productions
2,11393.0,tt0106519,Bregman/Baer Productions
0,5.0,tt0109439,Columbia Pictures
1,97.0,tt0109439,Castle Rock Entertainment
0,8411.0,tt0109443,Metro-Goldwyn-Mayer (MGM)
0,559.0,tt0106582,TriStar Pictures
1,5358.0,tt0106582,Canal+
2,14723.0,tt0106582,Carolco Pictures
3,23246.0,tt0106582,RCS Video
4,45728.0,tt0106582,Cliffhanger Productions
5,45729.0,tt0106582,Pioneer
0,4.0,tt0106598,Paramount Pictures
0,915.0,tt0109456,Hollywood Pictures
1,1504.0,tt0109456,Cinergi Pictures Entertainment
0,559.0,tt0109480,TriStar Pictures
0,23.0,tt0109493,Imagine Entertainment
1,33.0,tt0109493,Universal Pictures
0,8411.0,tt0106660,Metro-Goldwyn-Mayer (MGM)
1,36863.0,tt0106660,Maverick Picture Company
2,36864.0,tt0106660,Cecchi Gori Europa N.V.
3,36865.0,tt0106660,Eye Productions
4,68062.0,tt0106660,Pentamerica
0,5739.0,tt0106673,Donner/Shuler-Donner Productions
1,6194.0,tt0106673,Warner Bros.
2,8816.0,tt0106673,Northern Lights Entertainment
0,37.0,tt0106677,Gramercy Pictures
1,6556.0,tt0106677,Alphaville Productions
2,10932.0,tt0106677,The Criterion Collection
0,1885.0,tt0106697,Silver Pictures
1,6194.0,tt0106697,Warner Bros.
0,8.0,tt0106834,Fine Line Features
0,8411.0,tt0106873,Metro-Goldwyn-Mayer (MGM)
0,708.0,tt0106332,Beijing Film Studio
1,2269.0,tt0106332,China Film Co-Production Corporation
2,36863.0,tt0106332,Maverick Picture Company
0,41.0,tt0109783,Orion Pictures
1,365.0,tt0109783,Nelson Entertainment
0,705.0,tt0106881,Spring Creek Productions
1,6194.0,tt0106881,Warner Bros.
0,705.0,tt0111732,Spring Creek Productions
1,6194.0,tt0111732,Warner Bros.
0,4.0,tt0106926,Paramount Pictures
1,705.0,tt0106926,Spring Creek Productions
2,19534.0,tt0106926,Mirage
0,8.0,tt0111712,Fine Line Features
0,13.0,tt0106941,Universal Studios
1,23.0,tt0106941,Imagine Entertainment
0,4.0,tt0106918,Paramount Pictures
1,932.0,tt0106918,Mirage Enterprises
2,1302.0,tt0106918,Davis Entertainment
0,104.0,tt0106965,Canal Plus
1,508.0,tt0106965,Regency Enterprises
2,644.0,tt0106965,Alcor Films
3,6194.0,tt0106965,Warner Bros.
4,23397.0,tt0106965,Donner/Shuler-Donner Productions
0,14.0,tt0109842,Miramax Films
0,6194.0,tt0106977,Warner Bros.
0,5.0,tt0107004,Columbia Pictures
0,33.0,tt0109890,Universal Pictures
1,1644.0,tt0109890,Largo Entertainment
0,8411.0,tt0109891,Metro-Goldwyn-Mayer (MGM)
0,1422.0,tt0109913,Killer Films
1,8888.0,tt0109913,The Samuel Goldwyn Company
2,89521.0,tt0109913,Can I Watch
3,89522.0,tt0109913,Islet
4,89523.0,tt0109913,KPVI
0,37.0,tt0109920,Gramercy Pictures
0,915.0,tt0107057,Hollywood Pictures
0,33.0,tt0107076,Universal Pictures
1,467.0,tt0107076,Renaissance Pictures
2,11462.0,tt0107076,Alphaville Films
0,508.0,tt0107096,Regency Enterprises
1,6194.0,tt0107096,Warner Bros.
0,306.0,tt0107144,Twentieth Century Fox Film Corporation
1,11751.0,tt0107144,Sidley Wright & Associates
0,272.0,tt0113674,Spelling Entertainment
1,1930.0,tt0113674,IRS Media
2,10348.0,tt0113674,Republic Pictures (II)
0,14.0,tt0112966,Miramax Films
1,983.0,tt0112966,Parallax Pictures
0,118.0,tt0107151,Det Danske Filminstitut
1,705.0,tt0107151,Spring Creek Productions
2,850.0,tt0107151,Eurimages
3,10598.0,tt0107151,Costa do Castelo Filmes
4,13096.0,tt0107151,Neue Constantin Film
5,33027.0,tt0107151,House of Spirits Film
0,1382.0,tt0110074,PolyGram Filmed Entertainment
1,1885.0,tt0110074,Silver Pictures
2,6194.0,tt0110074,Warner Bros.
3,10163.0,tt0110074,Working Title Films
4,23873.0,tt0110074,PolyGram Filmproduktion
0,18.0,tt0110097,Gracie Films
1,441.0,tt0110097,Columbia Pictures Corporation
0,915.0,tt0110123,Hollywood Pictures
0,97.0,tt0107206,Castle Rock Entertainment
1,441.0,tt0107206,Columbia Pictures Corporation
0,33.0,tt0107207,Universal Pictures
1,2307.0,tt0107207,Hell's Kitchen Films
0,9195.0,tt0110137,Touchstone Pictures
0,9195.0,tt0108551,Touchstone Pictures
0,4.0,tt0110197,Paramount Pictures
1,11407.0,tt0110197,Baltimore Pictures
0,33.0,tt0107286,Universal Pictures
1,1644.0,tt0107286,Largo Entertainment
2,4248.0,tt0107286,JVC Entertainment Networks
0,33.0,tt0107290,Universal Pictures
1,56.0,tt0107290,Amblin Entertainment
0,278.0,tt0107302,Propaganda Films
1,3589.0,tt0107302,Kouf/Bigelow Productions
0,285.0,tt0110265,Live Entertainment
0,37.0,tt0107322,Gramercy Pictures
0,4.0,tt0110305,Paramount Pictures
0,441.0,tt0107362,Columbia Pictures Corporation
1,55528.0,tt0107362,Oak Productions
0,9195.0,tt0107413,Touchstone Pictures
0,11308.0,tt0110353,Savoy Pictures
0,360.0,tt0107468,Geffen Pictures
1,6194.0,tt0107468,Warner Bros.
0,508.0,tt0107478,Regency Enterprises
1,6194.0,tt0107478,Warner Bros.
0,5.0,tt0107497,Columbia Pictures
1,12.0,tt0107497,New Line Cinema
2,97.0,tt0107497,Castle Rock Entertainment
3,1023.0,tt0107497,Nelvana Limited
0,4564.0,tt0107501,Icon Entertainment International
1,6194.0,tt0107501,Warner Bros.
0,559.0,tt0107507,TriStar Pictures
0,12.0,tt0107554,New Line Cinema
0,1885.0,tt0116253,Silver Pictures
1,6194.0,tt0116253,Warner Bros.
0,6116.0,tt0074102,Argos Films
1,13139.0,tt0074102,Oshima Productions
2,14668.0,tt0074102,Shibata Organisation
0,8888.0,tt0111689,The Samuel Goldwyn Company
1,10565.0,tt0111689,Good Machine
0,3102.0,tt0107616,Renaissance Films
1,8827.0,tt0107616,American Playhouse Theatrical Films
0,559.0,tt0107611,TriStar Pictures
1,1177.0,tt0107611,Rastar Films
0,6194.0,tt0107613,Warner Bros.
1,8888.0,tt0107613,The Samuel Goldwyn Company
2,16827.0,tt0107613,Night Life Inc.
0,306.0,tt0107614,Twentieth Century Fox Film Corporation
1,10230.0,tt0107614,Blue Wolf
0,10100.0,tt0107653,Thin Man Films
1,10932.0,tt0107653,The Criterion Collection
0,441.0,tt0110657,Columbia Pictures Corporation
0,508.0,tt0110649,Regency Enterprises
1,644.0,tt0110649,Alcor Films
2,4198.0,tt0110649,Ixtlan
3,6194.0,tt0110649,Warner Bros.
4,10104.0,tt0110649,New Regency Pictures
0,441.0,tt0110678,Columbia Pictures Corporation
1,1280.0,tt0110678,Pacific Western
2,1755.0,tt0110678,Allied Filmmakers
3,4972.0,tt0110678,Platinum Pictures
0,5.0,tt0110687,Columbia Pictures
1,12.0,tt0110687,New Line Cinema
2,97.0,tt0110687,Castle Rock Entertainment
0,11912.0,tt0107756,Mikado Film
1,27593.0,tt0107756,Lenfilm Studio
2,36765.0,tt0107756,Adventure Pictures
0,171.0,tt0107808,Malpaso Productions
1,6194.0,tt0107808,Warner Bros.
0,559.0,tt0107818,TriStar Pictures
1,1274.0,tt0107818,Clinica Estetico
0,418.0,tt0107822,New South Wales Film & Television Office
1,5186.0,tt0107822,The Australian Film Commission
2,7832.0,tt0107822,CiBy 2000
3,14089.0,tt0107822,Jan Chapman Productions
0,5.0,tt0107840,Columbia Pictures
0,9195.0,tt0107889,Touchstone Pictures
0,915.0,tt0111003,Hollywood Pictures
0,33.0,tt0110939,Universal Pictures
0,9195.0,tt0110955,Touchstone Pictures
1,10288.0,tt0110955,Don Simpson/Jerry Bruckheimer Films
0,5.0,tt0107943,Columbia Pictures
1,2370.0,tt0107943,Merchant Ivory Productions
0,1504.0,tt0110971,Cinergi Pictures Entertainment
1,9195.0,tt0110971,Touchstone Pictures
0,306.0,tt0107969,Twentieth Century Fox Film Corporation
1,8780.0,tt0107969,Walrus & Associates
0,5.0,tt0111001,Columbia Pictures
1,10157.0,tt0111001,Beacon Pictures
0,41.0,tt0107978,Orion Pictures
0,9.0,tt0107977,Gaumont
1,306.0,tt0107977,Twentieth Century Fox Film Corporation
2,5612.0,tt0107977,Brooksfilms
0,10163.0,tt0107983,Working Title Films
1,31080.0,tt0107983,Polygram Filmed Entertainment
2,36907.0,tt0107983,Hilary Henkin
0,5186.0,tt0105275,The Australian Film Commission
1,11840.0,tt0105275,Film Victoria
2,39712.0,tt0105275,Seon Film Productions
3,50619.0,tt0105275,Romper Stomper Pty. Ltd.
0,75712.0,tt0108000,Ruby in Paradise
1,75713.0,tt0108000,Full Crew/Say Yea
0,559.0,tt0108002,TriStar Pictures
0,14374.0,tt0108026,David V. Picker Productions
1,36789.0,tt0108026,Nessa Hyams
2,36790.0,tt0108026,Carrie Productions Inc.
0,249.0,tt0105032,Société Nouvelle de Cinématographie
1,16366.0,tt0105032,La Sept Cinéma
0,33.0,tt0108052,Universal Pictures
1,56.0,tt0108052,Amblin Entertainment
0,306.0,tt0111094,Twentieth Century Fox Film Corporation
1,28822.0,tt0111094,Santo Domingo Film & Music Video
0,932.0,tt0108065,Mirage Enterprises
0,508.0,tt0111102,Regency Enterprises
1,644.0,tt0111102,Alcor Films
2,6194.0,tt0111102,Warner Bros.
3,37265.0,tt0111102,Fron Film Production
